ResourceType      Locations      Name                  Zones    Restrictions
----------------  -------------  --------------------  -------  --------------------------------------------------------------------------------------------------------------------------------------------------------
availabilitySets  southeastasia  Aligned                        None
availabilitySets  southeastasia  Classic                        None
virtualMachines   southeastasia  Standard_F8s_v2       1,2,3    NotAvailableForSubscription, type: Zone, locations: southeastasia, zones: 2
virtualMachines   southeastasia  Standard_HC44rs       2        None
virtualMachines   southeastasia  Standard_L16s_v2      1,2,3    ['NotAvailableForSubscription, type: Location, locations: southeastasia', 'NotAvailableForSubscription, type: Zone, locations: southeastasia, zones: 2']
virtualMachines   southeastasia  Standard_L32s_v2      1,2,3    ['NotAvailableForSubscription, type: Location, locations: southeastasia', 'NotAvailableForSubscription, type: Zone, locations: southeastasia, zones: 2']
virtualMachines   southeastasia  Standard_L48s_v2      1,2,3    ['NotAvailableForSubscription, type: Location, locations: southeastasia', 'NotAvailableForSubscription, type: Zone, locations: southeastasia, zones: 2']
virtualMachines   southeastasia  Standard_L64s_v2      1,2,3    ['NotAvailableForSubscription, type: Location, locations: southeastasia', 'NotAvailableForSubscription, type: Zone, locations: southeastasia, zones: 2']
virtualMachines   southeastasia  Standard_L80s_v2      1,2,3    ['NotAvailableForSubscription, type: Location, locations: southeastasia', 'NotAvailableForSubscription, type: Zone, locations: southeastasia, zones: 2']
virtualMachines   southeastasia  Standard_L8s_v2       1,2,3    ['NotAvailableForSubscription, type: Location, locations: southeastasia', 'NotAvailableForSubscription, type: Zone, locations: southeastasia, zones: 2']
virtualMachines   southeastasia  Standard_M128         1,2      NotAvailableForSubscription, type: Zone, locations: southeastasia, zones: 3
virtualMachines   southeastasia  Standard_M128-32ms    1,2      NotAvailableForSubscription, type: Zone, locations: southeastasia, zones: 3
virtualMachines   southeastasia  Standard_M128-64ms    1,2      NotAvailableForSubscription, type: Zone, locations: southeastasia, zones: 3
virtualMachines   southeastasia  Standard_M128dms_v2   1,2      None
virtualMachines   southeastasia  Standard_M128ds_v2    1,2      None
virtualMachines   southeastasia  Standard_M128m        1,2      NotAvailableForSubscription, type: Zone, locations: southeastasia, zones: 3
virtualMachines   southeastasia  Standard_M128ms       1,2      NotAvailableForSubscription, type: Zone, locations: southeastasia, zones: 3
virtualMachines   southeastasia  Standard_M128ms_v2    1,2      None
virtualMachines   southeastasia  Standard_M128s        1,2      NotAvailableForSubscription, type: Zone, locations: southeastasia, zones: 3
virtualMachines   southeastasia  Standard_M128s_v2     1,2      None
virtualMachines   southeastasia  Standard_M16-4ms      1,2      NotAvailableForSubscription, type: Zone, locations: southeastasia, zones: 3
virtualMachines   southeastasia  Standard_M16-8ms      1,2      NotAvailableForSubscription, type: Zone, locations: southeastasia, zones: 3
virtualMachines   southeastasia  Standard_M16ms        1,2      NotAvailableForSubscription, type: Zone, locations: southeastasia, zones: 3
virtualMachines   southeastasia  Standard_M192idms_v2  1,2      None
virtualMachines   southeastasia  Standard_M192ids_v2   1,2      None
virtualMachines   southeastasia  Standard_M192ims_v2   1,2      None
virtualMachines   southeastasia  Standard_M192is_v2    1,2      None
virtualMachines   southeastasia  Standard_M32-16ms     1,2      NotAvailableForSubscription, type: Zone, locations: southeastasia, zones: 3
virtualMachines   southeastasia  Standard_M32-8ms      1,2      NotAvailableForSubscription, type: Zone, locations: southeastasia, zones: 3
virtualMachines   southeastasia  Standard_M32dms_v2    1,2      None
virtualMachines   southeastasia  Standard_M32ls        1,2      NotAvailableForSubscription, type: Zone, locations: southeastasia, zones: 3
virtualMachines   southeastasia  Standard_M32ms        1,2      NotAvailableForSubscription, type: Zone, locations: southeastasia, zones: 3
virtualMachines   southeastasia  Standard_M32ms_v2     1,2      None
virtualMachines   southeastasia  Standard_M32ts        1,2      NotAvailableForSubscription, type: Zone, locations: southeastasia, zones: 3
virtualMachines   southeastasia  Standard_M64          1,2      NotAvailableForSubscription, type: Zone, locations: southeastasia, zones: 3
virtualMachines   southeastasia  Standard_M64-16ms     1,2      NotAvailableForSubscription, type: Zone, locations: southeastasia, zones: 3
virtualMachines   southeastasia  Standard_M64-32ms     1,2      NotAvailableForSubscription, type: Zone, locations: southeastasia, zones: 3
virtualMachines   southeastasia  Standard_M64dms_v2    1,2      None
virtualMachines   southeastasia  Standard_M64ds_v2     1,2      None
virtualMachines   southeastasia  Standard_M64ls        1,2      NotAvailableForSubscription, type: Zone, locations: southeastasia, zones: 3
virtualMachines   southeastasia  Standard_M64m         1,2      NotAvailableForSubscription, type: Zone, locations: southeastasia, zones: 3
virtualMachines   southeastasia  Standard_M64ms        1,2      NotAvailableForSubscription, type: Zone, locations: southeastasia, zones: 3
virtualMachines   southeastasia  Standard_M64ms_v2     1,2      None
virtualMachines   southeastasia  Standard_M64s         1,2      NotAvailableForSubscription, type: Zone, locations: southeastasia, zones: 3
virtualMachines   southeastasia  Standard_M64s_v2      1,2      None
virtualMachines   southeastasia  Standard_M8-2ms       1,2      NotAvailableForSubscription, type: Zone, locations: southeastasia, zones: 3
virtualMachines   southeastasia  Standard_M8-4ms       1,2      NotAvailableForSubscription, type: Zone, locations: southeastasia, zones: 3
virtualMachines   southeastasia  Standard_M832ixs      2        None
virtualMachines   southeastasia  Standard_M8ms         1,2      NotAvailableForSubscription, type: Zone, locations: southeastasia, zones: 3
virtualMachines   southeastasia  Standard_NC12s_v2     2        NotAvailableForSubscription, type: Location, locations: southeastasia
virtualMachines   southeastasia  Standard_NC24rs_v2    2        NotAvailableForSubscription, type: Location, locations: southeastasia
virtualMachines   southeastasia  Standard_NC24s_v2     2        NotAvailableForSubscription, type: Location, locations: southeastasia
virtualMachines   southeastasia  Standard_NC6s_v2      2        NotAvailableForSubscription, type: Location, locations: southeastasia
